source,song_id,n_bars,beats_per_bar,bpm,key,mode,transpose_offset,n_melody_notes,chord_consonance,melody_chord_coverage,irregular_bars,unparsed_chords,included,reason
nottingham,waltzes4,17,3,,A,maj,3.0,31,,,,0,True,
nottingham,waltzes40,65,3,,F,maj,-5.0,114,,,,0,True,
nottingham,waltzes41,33,3,,G,maj,5.0,86,,,,0,True,
nottingham,waltzes42,65,3,,D,maj,-2.0,130,,,,0,True,
nottingham,waltzes44,41,3,,G,maj,5.0,88,,,,0,True,
nottingham,waltzes45,33,3,,C,maj,0.0,73,,,,0,True,
nottingham,waltzes46,33,3,,Am,min,0.0,83,,,,0,True,
nottingham,waltzes47,33,3,,G,maj,5.0,78,,,,0,True,
nottingham,waltzes48,33,3,,G,maj,5.0,94,,,,0,True,
nottingham,waltzes49,33,3,,D,maj,-2.0,96,,,,0,True,
nottingham,waltzes5,32,3,,G,maj,5.0,70,,,,0,True,
nottingham,waltzes50,33,3,,D,maj,-2.0,90,,,,0,True,
nottingham,waltzes51,49,3,,D,maj,-2.0,129,,,,0,True,
nottingham,waltzes52,33,3,,G,maj,5.0,80,,,,0,True,
nottingham,waltzes6,49,3,,Am,min,0.0,170,,,,0,True,
nottingham,waltzes7,65,3,,D,maj,-2.0,172,,,,0,True,
nottingham,waltzes8,33,3,,F,maj,-5.0,92,,,,0,True,
nottingham,waltzes9,49,3,,D,maj,-2.0,164,,,,0,True,
nottingham,xmas1,13,4,,C,maj,0.0,48,,,,0,True,
nottingham,xmas10,33,6,,Dm,min,-5.0,110,,,,0,True,
nottingham,xmas11,25,6,,D,maj,-2.0,76,,,,0,True,
nottingham,xmas12,25,6,,G,maj,5.0,81,,,,0,True,
nottingham,xmas13,16,6,,Em,min,5.0,62,,,,0,True,
nottingham,xmas2,24,4,,Bb,maj,2.0,108,,,,0,True,
nottingham,xmas3,17,4,,G,maj,5.0,54,,,,0,True,
nottingham,xmas4,21,4,,Em,min,5.0,68,,,,0,True,
nottingham,xmas5,35,6,,F,maj,-5.0,118,,,,0,True,
nottingham,xmas6,17,3,,D,maj,-2.0,37,,,,0,True,
nottingham,xmas7,6,4,,C,maj,0.0,17,,,,0,True,
nottingham,xmas8,28,4,,F,maj,-5.0,119,,,,0,True,
nottingham,xmas9,29,6,,G,maj,5.0,114,,,,0,True,
